5011,Stark Area Regional Transit Authority,SARTA,Canton,OH,us,http://www.sartaonline.com,"1600 Gateway Boulevard, S.E., Canton, OH, 44707-3595",378098,13016615
5012,Southwest Ohio Regional Transit Authority,SORTA / Metro,Cincinnati,OH,us,http://www.go-metro.com,"602 Main Street-Suite 1100, Cincinnati, OH, 45202-2549",845303,129901404
5015,The Greater Cleveland Regional Transit Authority,GCRTA,Cleveland,OH,us,http://www.riderta.com,"1240 West 6th Street, Cleveland, OH, 44113-1331",1412140,251582828
5016,Central Ohio Transit Authority,COTA,Columbus,OH,us,http://www.cota.com,"1600 McKinley Avenue, Columbus, OH, 43222",1057915,63078444
5017,Greater Dayton Regional Transit Authority,GDRTA,Dayton,OH,us,http://www.greaterdaytonrta.org,"4 South Main Street, Dayton, OH, 45402-2055",559062,45763547
5019,City of Middletown - Middletown Transit System,MTS,Middletown,OH,us,http://www.cityofmiddletown.org,"One Donham Plaza, Middletown, OH, 45042",49490,1242970
5020,Springfield City Area Transit,SCAT,Springfield,OH,us,http://www.scatrideline.com,"100 Jefferson Street, Springfield, OH, 45501-1265",73675,882602
5021,Portage Area Regional Transportation Authority,PARTA,Kent,OH,us,http://www.partaonline.org,"2000 Summit Road, Kent, OH, 44240",155012,4667813
5022,Toledo Area Regional Transit Authority,TARTA,Toledo,OH,us,http://www.tarta.com,"1127 West Central Avenue, Toledo, OH, 43697-792",426230,29307073
5024,Western Reserve Transit Authority,WRTA,Youngstown,OH,us,http://www.wrtaonline.com,"604 Mahoning Avenue, Youngstown, OH, 44502",231911,4031556
5025,Duluth Transit Authority,DTA,Duluth,MN,us,http://www.duluthtransit.com,"2402 West Michigan Street, Duluth, MN, 55806-1822",122970,13794056
5026,City of Moorhead Transit,MAT,Moorhead,MN,us,http://www.ci.moorhead.mn.us,"500 Center Avenue, Moorhead, MN, 56561",38768,
5027,Metro Transit,,Minneapolis,MN,us,http://www.metrotransit.org,"560 Sixth Avenue, North, Minneapolis, MN, 55411-4398",1761308,380248531
5028,St. Cloud Metropolitan Transit Commission,Metro Bus,St. Cloud,MN,us,http://www.stcloudmtc.com,"665 Franklin Avenue, N.E., St. Cloud, MN, 56304",99119,8594974
5029,Bay Metropolitan Transit Authority,Bay Metro,Bay City,MI,us,http://www.baymetro.com,"1510 North Johnson Street, Bay City, MI, 48708",110000,3641296
5030,Battle Creek Transit,BCT,Battle Creek,MI,us,http://www.battlecreektransit.com,"339 West Michigan, Battle Creek, MI, 49017",83000,1906485
5031,Suburban Mobility Authority for Regional Transportation,SMART,Detroit,MI,us,http://www.smartbus.org,"535 Griswold-Suite 600, Detroit, MI, 48226",3256233,97075578
5032,Mass Transportation Authority,MTA,Flint,MI,us,http://www.mtaflint.org,"1401 South Dort Highway, Flint, MI, 48503",436141,29428128
5033,Interurban Transit Partnership,The Rapid,Grand Rapids,MI,us,http://www.ridetherapid.org,"300 Ellsworth Avenue, S.W., Grand Rapids, MI, 49503-4005",482740,39114102
5034,City of Jackson Transportation Authority,JTA,Jackson,MI,us,http://www.jacksontransit.com,"2350 East High Street, Jackson, MI, 49203-3490",158000,1878234
5035,Kalamazoo Metro Transit System,Metro Transit,Kalamazoo,MI,us,http://www.kalamazoocity.org,"530 North Rose Street, Kalamazoo, MI, 49007",184861,8907391
5036,Capital Area Transportation Authority,CATA,Lansing,MI,us,http://www.cata.org,"4615 Tranter Avenue, Lansing, MI, 48910",276898,36834145
5037,Muskegon Area Transit System,MATS,Muskegon Heights,MI,us,http://www.matsbus.com,"2624 Sixth Street, Muskegon Heights, MI, 49444",170200,2784130
5038,Niles Dial-A-Ride,DART,Niles,MI,us,http://www.ci.niles.mi.us/DeptsAndServices/NilesDialARide/DialARide.htm,"623 North Second Street, Niles, MI, 49120",237932,
5039,Saginaw Transit Authority Regional Service,STARS,Saginaw,MI,us,http://www.saginaw-stars.com,"615 Johnson Street-301 East Genesee, Suite 100, Saginaw, MI, 48607-1575",127000,3583658
5040,Ann Arbor Transportation Authority,AATA,Ann Arbor,MI,us,http://www.aata.org,"2700 South Industrial Highway, Ann Arbor, MI, 48104",204530,19950931
5041,City of Anderson Transportation System,CATS,Anderson,IN,us,http://www.cityofanderson.com/CATS,"120 East Eighth Street-530 Baxter Road, Anderson, IN, 46016",59734,817918
5042,East Chicago Transit,ECT,East Chicago,IN,us,http://www.eastchicago.com,"5400 Cline Avenue, East Chicago, IN, 46312",33892,186315
5043,Metropolitan Evansville Transit System,METS,Evansville,IN,us,http://www.evansvillegov.org/Index.aspx?page=57,"601 John Street, Evansville, IN, 47713",121582,2607981
5044,Fort Wayne Public Transportation Corporation,Citilink,Fort Wayne,IN,us,http://www.fwcitilink.com,"801 Leesburg Road, Fort Wayne, IN, 46808-2571",248637,7321671
5045,Gary Public Transportation Corporation,GPTC,Gary,IN,us,http://www.gptcbus.com,"100 West 4th Avenue, Gary, IN, 46402",102746,1114656
5047,Bloomington-Normal Public Transit System,B-NPTS,Bloomington,IL,us,http://www.b-npts.com,"104 East Oakland Avenue, Bloomington, IL, 61701",117156,4798308
5048,Northwest Indiana Community Action Corporation,NWICA,Crown Point,IN,us,http://www.nwi-ca.com,"5240 Fountain Drive, Crown Point, IN, 46307",848604,669208
5050,Indianapolis and Marion County Public Transportation,IndyGo,Indianapolis,IN,us,http://www.indygo.net,"1501 West Washington Street, Indianapolis, IN, 46222",791926,48955791
5051,Greater Lafayette Public Transportation Corporation,CityBus,Lafayette,IN,us,http://www.gocitybus.com,"1250 Canal Road, Lafayette, IN, 47902-588",108500,10167080
5052,South Bend Public Transportation Corporation,Transpo,South Bend,IN,us,http://www.sbtranspo.com,"901 East Northside Boulevard, South Bend, IN, 46617",154346,9362642
5053,Terre Haute Transit Utility,THTU,Terre Haute,IN,us,http://www.terrehaute.in.gov,"901 South 14th Street, Terre Haute, IN, 47807",59614,561436
5054,Muncie Indiana Transit System,MITS,Muncie,IN,us,http://www.mitsbus.org,"1300 East Seymour Street, Muncie, IN, 47302",67430,6260199
5056,Greater Peoria Mass Transit District,CityLink,Peoria,IL,us,http://www.ridecitylink.org,"2105 Northeast Jefferson Street, Peoria, IL, 61603-3587",207795,13901472
5057,Rock Island County Metropolitan Mass Transit District,MetroLink,Moline,IL,us,http://www.qcmetrolink.com,"1515 River Drive, Moline, IL, 61265",119657,8745437
5058,Rockford Mass Transit District,RMTD,Rockford,IL,us,http://www.rmtd.org,"520 Mulberry Street, Rockford, IL, 61101-1016",216338,8534469
5059,Springfield Mass Transit District,SMTD,Springfield,IL,us,http://www.smtd.org,"928 South Ninth Street, Springfield, IL, 62703-2497",132100,4375779
5060,Champaign-Urbana Mass Transit District,C-U MTD,Urbana,IL,us,http://www.cumtd.com,"1101 East University Avenue, Urbana, IL, 61802-2009",123484,29666804
5061,Decatur Public Transit System,DPTS,Decatur,IL,us,http://www.decaturil.gov,"555 East Wood Street, Decatur, IL, 62523-1325",86080,3706508
5065,Pekin Municipal Bus Service,COP,Pekin,IL,us,http://ci.pekin.il.us,"1130 Koch Street, Pekin, IL, 61554",33000,
5066,Chicago Transit Authority,CTA,Chicago,IL,us,http://www.transitchicago.com,"567 West Lake Street, Chicago, IL, 60680-7565",3763791,1963828303
5088,Sheboygan Transit System,,Sheboygan,WI,us,http://www.sheboygantransit.com,"608 South Commerce Street, Sheboygan, WI, 53081-4356",59490,1584896
5090,Richland County Transit,RCT,Mansfield,OH,us,http://www.rcrpc.org/RCT/routes.html,"35 North Park Street, Mansfield, OH, 44902",68011,1010198
5091,Wausau Area Transit System,WATS,Wausau,WI,us,http://metroride.ci.wausau.wi.us,"420 Plumer Street, Wausau, WI, 54403-6276",45513,3343372
5092,City of Rochester Public Transportation,,Rochester,MN,us,http://www.rochestermn.gov,"201 4th Street, S.E.-Room 108, Rochester, MN, 55904",104230,6639315
5093,Allen County Regional Transit Authority,ACRTA,Lima,OH,us,http://www.acrta.com,"200 East High Street-Suite 2A, Lima, OH, 45801",41578,
5095,Lorain County Transit,LCT,Elyria,OH,us,http://www.loraincounty.us,"226 Middle Avenue, Elyria, OH, 44035",193000,5148388
5096,City of Waukesha Transit Commission,Waukesha Metro Transit,Waukesha,WI,us,http://www.waukeshametro.org,"2311 Badger Drive, Waukesha, WI, 53188-5932",540000,10258846
5098,Michigan City Transit,MC Transit,Michigan City,IN,us,http://emichigancity.com,"1801 Kentucky Street, Michigan City, IN, 46360",32564,
5099,Eau Claire Transit,ECT,Eau Claire,WI,us,http://www.ci.eau-claire.wi.us,"910 Forest Street, Eau Claire, WI, 54703",69300,3591793
5102,Hammond Transit System,HTS,Hammond,IN,us,http://www.gohammond.com,"425 Sibley Street, Hammond, IN, 46320",83048,1218732
5103,North Township of Lake County Dial-A-Ride,,Hammond,IN,us,http://www.northtownshiptrustee.com,"5947 Hohman Avenue, Hammond, IN, 46320",165656,79902
5104,Northern Indiana Commuter Transportation District,NICTD,Chesterton,IN,us,http://www.nictd.com,"33 East U.S. Highway 12, Chesterton, IN, 46304",958644,117468678
5107,Henderson Area Rapid Transit,HART,Henderson,KY,us,http://www.cityofhendersonky.org/cityservices/rapidtransit.htm,", Henderson, KY, 42419-716",27000,
5108,Janesville Transit System,JTS,Janesville,WI,us,http://www.ci.janesville.wi.us,"900 North Parker Drive, Janesville, WI, 53545-710",62540,1967821
5109,City of Beloit Transit System,BTS,Beloit,WI,us,http://www.beloittransit.com,"1225 Willowbrook Road, Beloit, WI, 53511",35871,1326588
5110,Bloomington Public Transportation Corporation,BT,Bloomington,IN,us,http://www.bloomingtontransit.com,"130 West Grimes Lane, Bloomington, IN, 47403",69291,6420245
5113,Pace - Suburban Bus Division,PACE,Arlington Heights,IL,us,http://www.pacebus.com,"550 West Algonquin Road, Arlington Heights, IL, 60005",8091720,291252404
5117,Laketran,,Grand River,OH,us,http://www.laketran.com,"555 Lake Shore Blvd, Grand River, OH, 44045-158",227511,12084643
5118,Northeast Illinois Regional Commuter Railroad Corporation,Metra,Chicago,IL,us,http://Metrarail.com,"547 West Jackson Boulevard, Chicago, IL, 60661",7261176,1749113690
5119,City of Detroit Department of Transportation,DDOT,Detroit,MI,us,http://www.ci.detroit.mi.us/DDOT,"1301 East Warren, Detroit, MI, 48207",951270,185743487
5131,"Opportunity Enterprises, Inc.",OE,Valparaiso,IN,us,http://www.oppent.org,"2801 Evans Avenue, Valparaiso, IN, 46383",160105,944437
5132,Twin Cities Area Transportation Authority,TCATA,Benton Harbor,MI,us,,"275 East Wall Street, Benton Harbor, MI, 49022-837",24700,937400
5133,Chippewa Falls General Public Shared-Ride Taxi System,CFTN,Chippewa Falls,WI,us,http://www.chippewafalls-wi.gov,"30 West Central Street, Chippewa Falls, WI, 54729",13515,142028
5138,City of Newark Transit Operations,,Newark,OH,us,http://www.earthworkstransit.org,"40 West Main Street-First Floor, Newark, OH, 43055-5521",54806,903170
5141,Detroit Transportation Corporation,Detroit People Mover,Detroit,MI,us,http://www.thepeoplemover.com,"1420 Washington Boulevard-Third Floor, Detroit, MI, 48226",92477,3482145
5142,Steel Valley Regional Transit Authority,Steel Valley RTA,Steubenville,OH,us,http://www.bhjmpc.org/Transportation/Transit/svrta.htm,"555 Adams Street, Steubenville, OH, 43952",68726,
5143,Brunswick Transit Alternative,BTA,Brunswick,OH,us,http://www.brunswick.oh.us,"4095 Center Road, Brunswick, OH, 44212",46638,179897
5145,City of Kokomo,COK,Kokomo,IN,us,http://www.cityofkokomo.org,"100 South Union Street, Kokomo, IN, 46901-4632",69682,831391
5146,Madison County Transit District,MCT,Granite City,IL,us,http://www.mct.org/,"One Transit Way, Granite City, IL, 62040-7500",232298,28489515
5148,Blue Water Area Transportation Commission,Blue Water Area Transit,Port Huron,MI,us,http://www.bwbus.com,"2021 Lapeer Avenue, Port Huron, MI, 48060-4155",164235,3210166
5149,Michiana Area Council of Governments,MACOG,South Bend,IN,us,http://www.macog.com,"227 West Jefferson Boulevard-County-City Building, Room 1120, South Bend, IN, 46601",130866,1695452
5152,Onalaska Shared Ride Taxi City of Onalaska,,Onalaska,WI,us,http://www.cityofonalaska.com,"415 Main Street, Onalaska, WI, 54650-2953",29176,
5154,Metropolitan Council,,St. Paul,MN,us,http://www.metrocouncil.org,"390 Robert St N, St. Paul, MN, 55101-1634",2401378,96514101
5155,Metro Mobility,,St. Paul,MN,us,http://www.metrocouncil.org,"Metropolitan Council-390 North Robert Street, St. Paul, MN, 55101-1805",2314701,13452124
5157,Butler County Regional Transit Authority,BCRTA,Hamilton,OH,us,http://www.butlercountyshuttle.org,"3045 Moser Court-Hamilton Enterprise Park, Hamilton, OH, 45011",332807,107213
5158,University of Michigan Parking and Transportation Services,UMTS,Ann Arbor,MI,us,http://www.pts.umich.edu,"777 North University-Campus Box 1611, Ann Arbor, MI, 48104-1611",64000,12641386
5159,River Valley Metro Mass Transit District,RVMMTD,Bourbonnais,IL,us,http://www.rivervalleymetro.com,"1137 E. 5000 N. Road, Bourbonnais, IL, 60914",63686,3883960
5160,Washington County Transit,,West Bend,WI,us,http://www.co.washington.wi.us,"900 Lang Street, West Bend, WI, 53090",127871,4364291
5161,Ozaukee County Transit Services,OCT,Port Washington,WI,us,http://www.ozaukeetransit.com,"410 South Spring Street, Port Washington, WI, 53074",86389,3365495
5162,Transporte,,Laporte,IN,us,http://www.cityoflaporte.com,"102 L Street, Laporte, IN, 46350-9082",21692,
5163,Licking County Transit Board,LCTB,Newark,OH,us,http://www.lcounty.com,"763 East Main Street, Newark, OH, 43055",90685,626993
5164,Sandusky Transit System,STS,Sandusky,OH,us,http://www.ci.sandusky.oh.us,"City of Sandusky-222 Meigs Street, Sandusky, OH, 44870",47000,372555
5165,Greene County Transit Board,Greene CATS,Xenia,OH,us,http://www.co.greene.oh.us/greenecats,"571 Ledbetter Rd., Xenia, OH, 45385",147886,1506220
5166,Clermont Transportation Connection,CTC,Batavia,OH,us,http://ctc.clermontcountyohio.gov/,"4003 Filager Road, Batavia, OH, 45103-8924",178000,1918213
5167,"South Lake County Community Services, Inc.",SLCCS,Crown Point,IN,us,,"1450 E. Joliet Street-Suite 202, Crown Point, IN, 46307",130000,85261
5168,Clinton Area Transit System,Clinton Transit,St. Johns,MI,us,,"304 N. Brush St., St. Johns, MI, 48879",74753,441960
5169,Miami County Public Transit,MCPT,Troy,OH,us,http://co.miami.oh.us,"510 West Water Street-Suite 150, Troy, OH, 45373-2984",99219,446708
5171,Fond du Lac Area Transit,Fond du Lac Area Transit,Fond du Lac,WI,us,http://ci.fond-du-lac.wi.us,"530 North Doty Street, Fond du Lac, WI, 54935-1945",48250,403338
5174,City of Danville/Danville Mass Transit,DMT,Danville,IL,us,http://www.cityofdanville.org,"101 North Jackson, Danville, IL, 61832",49192,2971432
5175,Niles Trumbull Transit,NiTTS,Niles,OH,us,http://www.thecityofniles.com,"34 West State Street, Niles, OH, 44446",225116,398370
5176,City of DeKalb,DSATS,DeKalb,IL,us,http://www.cityofdekalb.com,"200 South Fourth Street, DeKalb, IL, 60115-3733",55805,975716
5177,ColumBUS Transit,ColumBUS,Columbus,IN,us,http://www.columbus.in.gov/transit-index.html,"Columbus City Garage-2250 Kreutzer Drive, Columbus, IN, 47201",39000,
5179,"Porter County Agency and Community Services, Inc.",PCACS,Valparaiso,IN,us,http://www.portercountyacs.org,"1005 Campbell, Valparaiso, IN, 46385-6385",165000,132244
5180,Livingston Essential Transportation Service,LETS,Howell,MI,us,http://www.co.livingston.mi.us/LETS,"3950 W. Grand River Avenue, Howell, MI, 48855",187000,1342223
5181,City of Grand Haven Harbor Transit,,Grand Haven,MI,us,http://www.grandhaven.org/Grand-Haven-City-Hall/departments/harbor-transit,"440  North Ferry Street, Grand Haven, MI, 49417-1124",16722,210881
5182,"Pace-Suburban Bus Division, ADA Paratransit Services",PACE,Arlington Heights,IL,us,http://www.pacebus.com,"550 West Algonquin Road, Arlington Heights, IL, 60005",7009445,22121991
5183,City of Valparaiso,,Valparaiso,IN,us,http://www.valpo.us,"166 Lincolnway, Valparaiso, IN, 46383",30000,
5184,Macatawa Area Express Transportation Authority,MAX,Holland,MI,us,http://www.catchamax.org,"171 Lincoln Avenue-Suite 20, Holland, MI, 49423",69764,711336
6001,Amarillo City Transit,ACT,Amarillo,TX,us,http://www.ci.amarillo.tx.us,"801 East 23rd, Amarillo, TX, 79105-1971",174759,1604681
6006,Mass Transit Department - City of El Paso,Sun Metro,El Paso,TX,us,http://www.elpasotexas.gov,"700 A San Francisco Street, El Paso, TX, 79901-1060",609415,66603796
6007,Fort Worth Transportation Authority,The T,Fort Worth,TX,us,http://www.the-t.com,"1600 East Lancaster, Fort Worth, TX, 76102-6720",713600,65566896
6008,"Metropolitan Transit Authority of Harris County, Texas",Metro,Houston,TX,us,http://www.ridemetro.org,"1900 Main, Houston, TX, 77208-1429",2796994,629575333
6009,"Laredo Transit Management, Inc.",El Metro,Laredo,TX,us,http://www.ci.laredo.tx.us,"1301 Farragut Street-3rd Floor, West, Laredo, TX, 78040",176576,14725270
6010,"City Transit Management Company, Inc.",Citibus,Lubbock,TX,us,http://www.citibus.com,"801 Texas Ave, Lubbock, TX, 79457-1",199564,8691017
6011,VIA Metropolitan Transit,VIA,San Antonio,TX,us,http://www.viainfo.net,"800 West Myrtle, San Antonio, TX, 78212",1528466,218023068
6012,"Waco Transit System, Inc.",WTS,Waco,TX,us,http://www.waco-texas.com,"301 South 8th Street, Suite 100, Waco, TX, 76701",117241,3853566
6013,Port Arthur Transit,PAT,Port Arthur,TX,us,http://www.portarthur.net,"320 Dallas Avenue, Port Arthur, TX, 77641-1089",57755,944828
6014,City of Brownsville - Brownsville Urban System,BUS,Brownsville,TX,us,http://bus.cob.us,"700 Jose Colunga, Jr., Street, Brownsville, TX, 78521",139722,15162368
6015,Island Transit,I T,Galveston,TX,us,http://www.islandtransit.net,"3115 Market Street, Galveston, TX, 77550",33491,0
6016,Beaumont Municipal Transit System,BMT,Beaumont,TX,us,http://www.beaumonttransit.com,"550 Milam Street, Beaumont, TX, 77701",82731,3107805
6017,Central Oklahoma Transportation and Parking Authority,COTPA,Oklahoma City,OK,us,http://www.gometro.org,"300 Southwest 7th Street, Oklahoma City, OK, 73109-5320",650221,15041416
6018,Metropolitan Tulsa Transit Authority,MTTA,Tulsa,OK,us,http://www.tulsatransit.org,"510 South Rockford, Tulsa, OK, 74120",486665,14399096
6019,ABQ Ride,,Albuquerque,NM,us,http://www.cabq.gov,"100 First Street SW, Albuquerque, NM, 87102",498000,36922273
6020,Crescent City Connection Division - Louisiana Department of Transportation,CCCD,New Orleans,LA,us,http://www.dotd.state.la.us/operations/cccd/home.asp,"2001 Mardi Gras Boulevard, New Orleans, LA, 70174",1007369,981956
6022,Capital Area Transit System,CATS,Baton Rouge,LA,us,http://www.brcats.com,"2250 Florida Boulevard, Baton Rouge, LA, 70802",430317,17142703
6023,Lake Charles Transit System,LCTS,Lake Charles,LA,us,http://www.cityoflakecharles.com,"4331 East Broad Street, Lake Charles, LA, 70615-900",77000,
6024,Shreveport Area Transit System,SporTran,Shreveport,LA,us,http://www.sportran.org,"1115 Jack Wells Boulevard, Shreveport, LA, 71107",256606,17172168
6025,City of Alexandria,Atrans,Alexandria,LA,us,http://www.cityofalexandriala.com,"2021 Industrial Park Road, Alexandria, LA, 71309-71",60171,2922132
6026,City of Monroe Transit System,MTS,Monroe,LA,us,http://www.mtsbus.org,"700 Washington Street, Monroe, LA, 71201",55000,11380634
6032,New Orleans Regional Transit Authority,NORTA,New Orleans,LA,us,http://www.norta.com,"2817 Canal Street, New Orleans, LA, 70119",195000,31157218
6033,Central Arkansas Transit Authority,CATA,North Little Rock,AR,us,http://www.cat.org,"901 Maple Street, North Little Rock, AR, 72114",165615,14033600
6034,Pine Bluff Transit,PBT,Pine Bluff,AR,us,http://www.cityofpinebluff.com/pbtransit/,"2300 East Harding, Pine Bluff, AR, 71601",45000,
6035,Wichita Falls Transit System,,Wichita Falls,TX,us,http://www.cwftx.net,"2100 Seymour Highway, Wichita Falls, TX, 76301",104197,
6038,Lafayette Transit System,LTS,Lafayette,LA,us,http://www.lafayettela.gov,"100 Lee Avenue, Lafayette, LA, 70502",142031,7995524
6040,Abilene Transit System,CityLink,Abilene,TX,us,http://www.abilenetx.com/citylink/,"1189 South 2nd Street, Abilene, TX, 79602",107051,2496959
6041,Handitran Special Transit Division - City of Arlington,Handitran,Arlington,TX,us,http://www.handitran.com,"1101 West Main Street, Arlington, TX, 76004-3231",367461,772286
6048,Capital Metropolitan Transportation Authority,CMTA,Austin,TX,us,http://www.capmetro.org,"2910 East Fifth Street, Austin, TX, 78702",1170276,161629948
6049,Las Cruces Area Transit,RoadRUNNER,Las Cruces,NM,us,http://www.las-cruces.org/public-services/roadrunner/index.shtm,"City of Las Cruces, Las Cruces, NM, 88004-2380",90590,2295655
6051,Corpus Christi Regional Transportation Authority,The B,Corpus Christi,TX,us,http://www.ccrta.org,"5658 Bear Lane, Corpus Christi, TX, 78405",317015,24178178
6056,Dallas Area Rapid Transit,DART,Dallas,TX,us,http://www.dart.org,"1401 Pacific Avenue, Dallas, TX, 75202-7226",2404050,396543460
6058,St. Bernard Urban Rapid Transit,SBURT,Chalmette,LA,us,http://sbpg.net,"8201 West Judge Perez Drive, Chalmette, LA, 70043",67000,
6059,Brazos Transit District,The District,Bryan,TX,us,http://www.btd.org,"1759 North Earl Rudder Freeway, Bryan, TX, 77803",132500,26063879
6062,"University of Arkansas, Fayetteville",Razorback Transit,Fayetteville,AR,us,http://www.uark.edu/depts/parking,"155 Razorback Road-ADSB 131, Fayetteville, AR, 72701",58047,1999874
6068,City of Grand Prairie Transportation Services Department,Grand Connection,Grand Prairie,TX,us,http://www.gptx.org,"206 West Church Street, Grand Prairie, TX, 75050-4045",134450,291363
6070,City of Mesquite,MTED,Mesquite,TX,us,http://www.cityofmesquite.com,"1515 N. Galloway Ave., Mesquite, TX, 75185-137",131000,474055
6072,Ozark Regional Transit,ORT,Springdale,AR,us,http://www.ozark.org,"2423 East Robinson Avenue, Springdale, AR, 72765-785",172500,816174
6077,Santa Fe Trails - City of Santa Fe,SFT,Santa Fe,NM,us,http://www.santafenm.gov,"2931 Rufina Street, Santa Fe, NM, 87507",75500,2485732
6080,Terrebonne Parish Consolidated Government,Good Earth Transit,Houma,LA,us,http://www.tpcg.org,"1 McCord Rd., Houma, LA, 70361-6097",56613,
6081,Longview Transit,,Longview,TX,us,http://www.longviewtransit.com,"908 Pacific Ave Suite 200, Longview, TX, 75605",67163,
6082,The Gulf Coast Center,Connect Transit,Texas City,TX,us,http://www.gcmhmr.com,"4352 E. F. Lowry Expressway, Texas City, TX, 77591",437155,928715
6084,"Dallas - VPSI, Inc.",,Arlington,TX,us,http://www.vpsiinc.com,"624 Six Flags Drive-Suite 220, Arlington, TX, 76011",504350,25970258
6086,Fort Smith Transit,FST,Fort Smith,AR,us,http://www.fortsmithar.gov,"6821 Jenny Lind, Fort Smith, AR, 72902-1908",80268,1165475
6088,Jefferson Parish Department of Transit Administration,Jet,Gretna,LA,us,http://www.jeffersontransit.org,"21 Westbank Expressway, Gretna, LA, 70053",438765,11586415
6089,City of Tyler,TMT,Tyler,TX,us,http://www.tylertexas.com,"212 North Bonner, Tyler, TX, 75710",83650,
6090,Lower Rio Grande Valley Development Council,LRGVDC,McAllen,TX,us,http://www.lrgvdc.org,"311 North 15th Street, McAllen, TX, 78501-4705",522686,1473094
6091,Hill Country Transit District,The Hop,San Saba,TX,us,http://www.takethehop.com,"2905 West Wallace Street, San Saba, TX, 76877",395300,3541194
6093,Texarkana Urban Transit District,T Line,Texarkana,TX,us,http://www.tutd.org,"818 Elm Street, Texarkana, TX, 75501",55900,
6094,The Lawton Area Transit System,LATS,Lawton,OK,us,http://www.ridelats.com,"609 Southwest Bishop Road, Lawton, OK, 73502",70177,1827077
6095,Golden Crescent Regional Planning Commission,VICTORIA TRANSIT,Victoria,TX,us,http://www.gcrpc.org,"568 Big Bend Drive, Victoria, TX, 77904",60603,745968
6096,Cleveland Area Rapid Transit,CART,Norman,OK,us,http://cart.ou.edu,"731 Elm Avenue-Robertson Hall 318, Norman, OK, 73019",96782,2586896
6097,Midland-Odessa Urban Transit District,EZ RIDER,Odessa,TX,us,http://www.ez-rider.org,"8007 East Highway 80, Odessa, TX, 79765",96000,780462
6099,City of McAllen - McAllen Express Transit,MET,McAllen,TX,us,http://www.mcallen.net,"1501 W. Buisness Hwy 83, McAllen, TX, 78501",106414,
6100,Red Apple Transit,COF,Farmington,NM,us,http://www.fmtn.org,"800 Municipal Drive, Farmington, NM, 87401",52000,
6101,Denton County Transportation Authority,DCTA,Lewisville,TX,us,http://www.dcta.net,"1660 S. Stemmons Suite 250, Lewisville, TX, 75067",234552,6279720
6102,Concho Valley Transit District,CVTD,San Angelo,TX,us,http://www.cvcog.org,"2801 W Loop 306-Suite A, San Angelo, TX, 76904",88128,1278302
6103,Fort Bend County Public Transportation,Fort Bend Transit,Sugar Land,TX,us,http://www.FortBendCountyGov.com,"12550 Emily Court-Suite 400, Sugar Land, TX, 77478",463650,3039427
6104,Jonesboro Economical Transportation System,JETS,Jonesboro,AR,us,http://www.ridejets.com,"110 S. Gee Street, Jonesboro, AR, 72403-1845",51804,
6105,Intracity Transit,Intracity Transit,Hot Springs,AR,us,http://www.cityhs.net,"100 Broadway Terrace, Hot Springs, AR, 71901-5411",38662,
6107,"Texoma Area Paratransit System, Inc",TAPS,Sherman,TX,us,http://www.tapsbus.com,"6104 Texoma Parkway, Sherman, TX, 75090",265595,3987070
7001,StarTran,,Lincoln,NE,us,http://www.lincoln.ne.gov/,"710 J Street, Lincoln, NE, 68508",248744,5999920
7002,Transit Authority of Omaha,MAT,Omaha,NE,us,http://www.metroareatransit.com,"2222 Cuming Street, Omaha, NE, 68102-4392",579212,17790720
7003,City Utilities of Springfield,The Bus,Springfield,MO,us,http://www.cityutilities.net,"Transit Services-1505 North Boonville Avenue, Springfield, MO, 65803",155000,6720239
7005,Kansas City Area Transportation Authority,KCATA,Kansas City,MO,us,http://www.kcata.org,"1200 East 18th Street, Kansas City, MO, 64108",781159,68423430
7006,Bi-State Development Agency,METRO,St. Louis,MO,us,http://www.metrostlouis.org,"707 North First Street, St. Louis, MO, 63102",1560000,286837011
7007,Bettendorf Transit System,,Bettendorf,IA,us,http://www.bettendorf.org/department/?fDD=22-0,"1609 State Street, Bettendorf, IA, 52722",31890,707948
7008,Cedar Rapids Transit,CRT,Cedar Rapids,IA,us,http://www.cedar-rapids.org/transit/,"427 8th St NW, Cedar Rapids, IA, 52405-3801",97716,5509833
7009,Davenport Public Transit,CITIBUS,Davenport,IA,us,http://www.cityofdavenportiowa.com,"226 West Fourth Street, Davenport, IA, 52801",98900,4508606
7010,Des Moines Area Regional Transit Authority,DART,Des Moines,IA,us,http://www.ridedart.com,"1100 DART Way, Des Moines, IA, 50309-4530",369143,35017604
7011,City of Dubuque,KeyLine,Dubuque,IA,us,http://www.dbq.com,"2401 Central Avenue, Dubuque, IA, 52001-3302",58000,1026858
7012,Sioux City Transit System,SCTS,Sioux City,IA,us,http://www.sioux-city.org/dept/index.asp?deptnum=22,"2505 Fourth Street, Sioux City, IA, 51102-447",102798,5331017
7013,Metropolitan Transit Authority of Black Hawk County,MET Transit,Waterloo,IA,us,http://www.mettransit.org/,"1515 Black Hawk Street, Waterloo, IA, 50702",109418,1049602
7014,Topeka Metropolitan Transit Authority,Topeka Transit - TMTA,Topeka,KS,us,http://www.TopekaTransit.com,"201 North Kansas Avenue, Topeka, KS, 66603-3622",122377,7149714
7015,Wichita Transit,WT,Wichita,KS,us,http://www.wichita.gov,"777 East Waterman, Wichita, KS, 67202",386046,12303727
